100.371419217309079286,0.0,-641.38630323649340614,-679.3962685400121349,111.768375070201247845,0.0,-222.89500591652623174,340.15106488355605494,0.0,0.0,0.0,0.0,-394.46722652922035018,-113.18475752139043959,-287.23928741529736688,0.0,579.47673546801115324,0.0,-16.642143151902116658,0.0,-393.78860048219234785,0.0,0.0,12.724672950743415992,0.0,31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
100.371419217309079286,0.0,-641.38630323649340614,-679.3962685400121349,111.768375070201247845,0.0,-222.89500591652623174,340.15106488355605494,0.0,0.0,0.0,0.0,-394.46722652922035018,-113.18475752139043959,-287.23928741529736688,0.0,579.47673546801115324,0.0,-16.642143151902116658,0.0,-393.78860048219234785,0.0,0.0,12.724672950743415992,0.0,31.957201546111337606,0.0,0.0
100.371419217309079286,0.0,-641.38630323649340614,-679.3962685400121349,111.768375070201247845,0.0,-222.89500591652623174,340.15106488355605494,0.0,0.0,0.0,0.0,-394.46722652922035018,-113.18475752139043959,-287.23928741529736688,0.0,579.47673546801115324,0.0,-16.642143151902116658,0.0,-393.78860048219234785,0.0,0.0,12.724672950743415992,0.0,31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
100.371419217309079286,0.0,-641.38630323649340614,-679.3962685400121349,111.768375070201247845,0.0,-222.89500591652623174,340.15106488355605494,0.0,0.0,0.0,0.0,-394.46722652922035018,-113.18475752139043959,-287.23928741529736688,0.0,579.47673546801115324,0.0,-16.642143151902116658,0.0,-393.78860048219234785,0.0,0.0,12.724672950743415992,0.0,31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
100.371419217309079286,0.0,-641.38630323649340614,-679.3962685400121349,111.768375070201247845,0.0,-222.89500591652623174,340.15106488355605494,0.0,0.0,0.0,0.0,-394.46722652922035018,-113.18475752139043959,-287.23928741529736688,0.0,579.47673546801115324,0.0,-16.642143151902116658,0.0,-393.78860048219234785,0.0,0.0,12.724672950743415992,0.0,31.957201546111337606,0.0,0.0
100.371419217309079286,0.0,-641.38630323649340614,-679.3962685400121349,111.768375070201247845,0.0,-222.89500591652623174,340.15106488355605494,0.0,0.0,0.0,0.0,-394.46722652922035018,-113.18475752139043959,-287.23928741529736688,0.0,579.47673546801115324,0.0,-16.642143151902116658,0.0,-393.78860048219234785,0.0,0.0,12.724672950743415992,0.0,31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
-100.371419217309079286,0.0,641.38630323649340614,679.3962685400121349,-111.768375070201247845,0.0,222.89500591652623174,-340.15106488355605494,0.0,0.0,0.0,0.0,394.46722652922035018,113.18475752139043959,287.23928741529736688,0.0,-579.47673546801115324,0.0,16.642143151902116658,0.0,393.78860048219234785,0.0,0.0,-12.724672950743415992,0.0,-31.957201546111337606,0.0,0.0
0.0,-150.44541826108877705,-377.4829065855876073,414.6338455634613571,0.0,0.0,0.0,0.0,0.0,643.1832162868999961,-270.14793345301273456,0.0,0.0,37.91932871093678303,0.0,0.0,0.0,273.46488682595565117,-89.05827476324589085,248.96536341884929998,0.0,0.0,-195.64678295133313221,0.0,0.0,0.0,-668.76385522282452556,-128.16175276527344018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
