-59319634674.48503115,-10099441495.991330802,0.0,0.0,0.0,0.0,118953286017.22702688,0.0,0.0,42094660787.181014135,0.0,0.0,0.0,-21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
-59319634674.48503115,-10099441495.991330802,0.0,0.0,0.0,0.0,118953286017.22702688,0.0,0.0,42094660787.181014135,0.0,0.0,0.0,-21783470330.423399135
-59319634674.48503115,-10099441495.991330802,0.0,0.0,0.0,0.0,118953286017.22702688,0.0,0.0,42094660787.181014135,0.0,0.0,0.0,-21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
-59319634674.48503115,-10099441495.991330802,0.0,0.0,0.0,0.0,118953286017.22702688,0.0,0.0,42094660787.181014135,0.0,0.0,0.0,-21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
-59319634674.48503115,-10099441495.991330802,0.0,0.0,0.0,0.0,118953286017.22702688,0.0,0.0,42094660787.181014135,0.0,0.0,0.0,-21783470330.423399135
-59319634674.48503115,-10099441495.991330802,0.0,0.0,0.0,0.0,118953286017.22702688,0.0,0.0,42094660787.181014135,0.0,0.0,0.0,-21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
59319634674.48503115,10099441495.991330802,0.0,0.0,0.0,0.0,-118953286017.22702688,0.0,0.0,-42094660787.181014135,0.0,0.0,0.0,21783470330.423399135
0.0,-47166424954.445820644,0.0,0.0,0.0,125362309701.75410165,0.0,81790434876.48318387,-60017717299.343042996,145316346198.97125623,-59945847969.769386165,59054816336.691047482,0.0,0.0
0.0,-18120151074.773342516,0.0,0.0,0.0,48161038134.059233405,0.0,31421822575.373927187,-23057293523.464828152,55826875776.626522936,-23029683139.366921522,22687371255.025989551,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-4302124526.822291103,0.0,0.0,0.0,11434495360.373346726,0.0,7460235459.469835525,-5474311311.208512904,13254534719.020848154,-5467755995.519784625,5386483585.186732267,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-4090990642.6033851402,0.0,0.0,0.0,10873328568.36932533,0.0,7094112052.319435211,-5205650419.745970429,12604046482.036160197,-5199416817.028359852,5122132984.7958406815,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-42260963112.024778955,0.0,0.0,0.0,112324221118.32503468,0.0,73283963212.60115846,-53775679189.278702237,130202972818.48764318,-53711284504.09890093,52912923063.44403745,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
